idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao,anos_experiencia,idadeMinMaxScaler,salarioMinMaxScaler,idadeMinMaxScaler_mm,salarioMinMaxScaler_mm,idadeStandardScaler,salarioStandardScaler,idadeRobustScaler,salarioRobustScaler,estado_civil_Casado,estado_civil_Divorciado,estado_civil_Solteiro,estado_civil_Viúvo,nivel_educacao_cod,area_atuacao_cod,estado_cod,salario_log,salario_boxcox,estado_freq,idade_filhos_interac,idade_anos_experiencia_interac
63,1960-11-07,Rio Grande do Sul,6666.87,Ensino Médio,2,Casado,Comércio,43,0.6164383561643835,0.1870736241803717,0.2328767123287669,-0.6258527516392565,1.492640888397458,-0.0302273766732889,1.0869565217391304,0.1435153239670401,True,False,False,False,2,0,19,8.805055747579853,9.375505666139476,0.0400973461583034,126,2709
19,2005-02-04,Pernambuco,1593.65,Ensino Fundamental,1,Solteiro,Educação,0,0.0136986301369863,0.0083051666882791,-0.9726027397260274,-0.9833896666234418,-1.3644007479446951,-1.48891293471438,-0.8260869565217391,-1.0594534352955125,False,False,True,False,1,1,16,7.374409555402724,7.771810551558476,0.03905435160505273,19,0
20,2003-10-12,Rio Grande do Sul,5069.23,Ensino Médio,0,Solteiro,Saúde,1,0.0273972602739726,0.1307765114141864,-0.9452054794520548,-0.7384469771716273,-1.2994679834823737,-0.4895913299315291,-0.782608695652174,-0.2353192246131959,False,False,True,False,2,3,19,8.531141460447792,9.065947715829227,0.0400973461583034,0,20
56,1967-10-25,Pernambuco,11820.72,Ensino Superior,1,Divorciado,Saúde,24,0.5205479452054794,0.3686832950887143,0.0410958904109588,-0.2626334098225714,1.0381115371612064,1.4516414489069296,0.782608695652174,1.3656031774260475,False,True,False,False,3,3,16,9.377693796448103,10.026538153092604,0.03905435160505273,56,1344
53,1971-02-25,Pernambuco,14303.7,Ensino Superior,2,Viúvo,Tecnologia,6,0.4794520547945206,0.4561777275366894,-0.0410958904109588,-0.0876445449266212,0.8433132437742413,2.16556417784533,0.6521739130434783,1.9543707392257987,False,False,False,True,3,4,16,9.56834343357608,10.244457855341869,0.03905435160505273,106,318
61,1963-04-05,Rondônia,4946.28,Ensino Médio,0,Solteiro,Comércio,8,0.589041095890411,0.1264440397593689,0.1780821917808219,-0.7471119204812621,1.3627753594728147,-0.5249427220180446,1.0,-0.2644732942083111,False,False,True,False,2,0,21,8.506593209585562,9.038263455835246,0.03569359137791169,0,488
54,1969-09-30,Roraima,5003.55,Ensino Médio,1,Divorciado,Educação,28,0.4931506849315068,0.1284621011800391,-0.0136986301369863,-0.7430757976399218,0.908246008236563,-0.5084760752120685,0.6956521739130435,-0.2508933546742545,False,True,False,False,2,1,22,8.518102777617257,9.051242162946657,0.037200139065940434,54,1512
43,1980-10-04,Rondônia,5648.23,Ensino Médio,3,Casado,Saúde,5,0.3424657534246574,0.1511791229484627,-0.3150684931506851,-0.6976417541030745,0.1939855991510246,-0.3231134444651405,0.217391304347826,-0.0980259647874801,True,False,False,False,2,3,21,8.63927453166725,9.188008891364836,0.03569359137791169,129,215
18,2006-01-05,Espírito Santo,6662.12,Ensino Superior,0,Solteiro,Educação,0,0.0,0.1869062452429143,-1.0,-0.6261875095141713,-1.429333512407017,-0.0315931278925728,-0.8695652173913043,0.1423889975695061,False,False,True,False,3,1,7,8.80434312230581,9.374698755470304,0.03430293197357747,0,0
52,1971-06-22,Mato Grosso do Sul,7833.93,Ensino Médio,1,Casado,Indústria,28,0.4657534246575342,0.22819810054858,-0.0684931506849315,-0.5436037989028399,0.7783804793119197,0.3053333850061644,0.6086956521739131,0.420250163020926,True,False,False,False,2,2,11,8.966347220480905,9.55834608274832,0.03557770309421718,52,1456
79,1944-09-24,Santa Catarina,2999.89,Ensino Fundamental,0,Casado,Indústria,28,0.8356164383561643,0.0578577892167088,0.6712328767123286,-0.8842844215665824,2.5315651197946045,-1.084581567428967,1.7826086956521738,-0.7260039125022231,True,False,False,False,1,2,23,8.006664190320059,8.476550624914466,0.03523003824313362,0,2212
42,1981-05-14,Bahia,7863.54,Ensino Superior,4,Casado,Tecnologia,0,0.3287671232876712,0.2292414879881826,-0.3424657534246575,-0.5415170240236347,0.129052834688703,0.313847046817321,0.1739130434782608,0.4272713261011322,True,False,False,False,3,4,4,8.970119326814372,9.562627134391741,0.03592536794530073,168,0
31,1992-11-29,Espírito Santo,2540.53,Ensino Fundamental,0,Divorciado,Indústria,11,0.1780821917808219,0.0416710126460953,-0.6438356164383562,-0.9166579747078092,-0.5852075743968354,-1.2166597737637512,-0.3043478260869565,-0.8349279743908945,False,True,False,False,1,2,7,7.840521540870014,8.290750867537216,0.03430293197357747,0,341
33,1991-03-28,Maranhão,6179.44,Ensino Médio,1,Casado,Saúde,12,0.2054794520547945,0.1698977261835628,-0.589041095890411,-0.6602045476328743,-0.455342045472192,-0.1703764538976099,-0.217391304347826,0.02793526587231,True,False,False,False,2,3,9,8.729144745328325,9.289596691293356,0.0363889210800788,33,396
64,1959-08-09,Mato Grosso,7677.11,Ensino Fundamental,0,Solteiro,Indústria,34,0.6301369863013698,0.2226721289755139,0.2602739726027396,-0.5546557420489721,1.5575736528597797,0.2602434679097237,1.1304347826086956,0.3830647934080264,False,False,True,False,1,2,10,8.946128702105682,9.535403497767755,0.03557770309421718,0,2176
22,2002-01-11,Bahia,5261.29,Ensino Médio,2,Casado,Educação,2,0.0547945205479452,0.1375442585148308,-0.8904109589041096,-0.7249114829703385,-1.1696024545577304,-0.4343689764208648,-0.6956521739130435,-0.1897776987373288,True,False,False,False,2,1,4,8.568321572206289,9.107895809346832,0.03592536794530073,44,44
63,1961-02-12,Goiás,4388.63,Ensino Fundamental,0,Solteiro,Tecnologia,12,0.6164383561643835,0.1067937525018746,0.2328767123287669,-0.7864124949962508,1.492640888397458,-0.6852819151619678,1.0869565217391304,-0.3967040132787954,False,False,True,False,1,4,8,8.387000220057114,8.903529700288923,0.03905435160505273,0,756
25,1998-09-24,Rio Grande do Sul,7653.98,Ensino Médio,1,Casado,Saúde,5,0.0958904109589041,0.2218570816442742,-0.8082191780821918,-0.5562858367114515,-0.9748041611707652,0.2535929782882425,-0.5652173913043478,0.3775801766554033,True,False,False,False,2,3,19,8.943111695416915,9.531980567214537,0.0400973461583034,25,125
54,1969-06-29,Acre,3615.51,Ensino Médio,0,Solteiro,Tecnologia,1,0.4931506849315068,0.0795508042646038,-0.0136986301369863,-0.8408983914707923,0.908246008236563,-0.907574458878331,0.6956521739130435,-0.5800272689548877,False,False,True,False,2,4,0,8.193264751389895,8.68574883687337,0.036620697647467844,0,54
27,1996-05-04,Rio Grande do Norte,6736.01,Ensino Médio,3,Casado,Indústria,2,0.1232876712328767,0.1895099567563301,-0.7534246575342466,-0.6209800864873398,-0.844938632246122,-0.0103477894519657,-0.4782608695652174,0.1599098938881973,True,False,False,False,2,2,18,8.815371485299769,9.387187158393786,0.037316027349634955,81,54
48,1975-12-09,Ceará,8778.35,Ensino Médio,0,Casado,Comércio,20,0.410958904109589,0.2614772618356289,-0.1780821917808219,-0.4770454763287421,0.518649421462633,0.5768792305884903,0.4347826086956521,0.6441923054122948,True,False,False,False,2,0,5,9.080157651998006,9.687612547204019,0.04125622899524858,0,960
29,1994-09-23,Bahia,5750.17,Ensino Superior,0,Solteiro,Comércio,9,0.1506849315068493,0.154771251134653,-0.6986301369863014,-0.6904574977306941,-0.7150731033214787,-0.2938029856664467,-0.391304347826087,-0.0738538146896674,False,False,True,False,3,0,4,8.657158591353372,9.208214468552328,0.03592536794530073,0,261
77,1946-05-13,Tocantins,12245.98,Ensino Médio,0,Solteiro,Saúde,55,0.8082191780821918,0.3836684670767391,0.6164383561643836,-0.2326630658465217,2.401699590869961,1.573914999120119,1.6956521739130437,1.4664414013871598,False,False,True,False,2,3,26,9.413034654966962,10.066889825298379,0.0369683624985514,0,4235
47,1976-06-15,Rondônia,7152.08,Ensino Médio,1,Casado,Indústria,7,0.3972602739726026,0.2041712945474637,-0.2054794520547946,-0.5916574109050726,0.4537166570003113,0.1092833915601245,0.391304347826087,0.2585689726717647,True,False,False,False,2,2,21,8.875298312164393,9.455081657391679,0.03569359137791169,47,329
47,1977-02-26,Rio Grande do Norte,5305.75,Ensino Superior,1,Casado,Indústria,14,0.3972602739726026,0.1391109253694317,-0.2054794520547946,-0.7217781492611366,0.4537166570003113,-0.421585545008368,0.391304347826087,-0.1792352836564112,True,False,False,False,3,2,18,8.576734874124554,9.117391088294902,0.037316027349634955,47,658
43,1980-06-10,Distrito Federal,4721.31,Ensino Médio,1,Casado,Educação,16,0.3424657534246574,0.1185166209046778,-0.3150684931506851,-0.7629667581906443,0.1939855991510246,-0.589627575029052,0.217391304347826,-0.3178184836089868,True,False,False,False,2,1,6,8.460053365638824,8.985804523863237,0.0363889210800788,43,688
31,1993-02-07,Acre,6056.4,Ensino Médio,0,Casado,Comércio,12,0.1780821917808219,0.1655620831383515,-0.6438356164383562,-0.668875833723297,-0.5852075743968354,-0.2057537233756486,-0.3043478260869565,-0.0012401446440216,True,False,False,False,2,0,0,8.709035944093829,9.266854845034844,0.036620697647467844,0,372
18,2005-07-26,Amazonas,2386.9,Ensino Fundamental,1,Casado,Educação,0,0.0,0.0362574492436586,-1.0,-0.9274851015126828,-1.429333512407017,-1.2608324810939782,-0.8695652173913043,-0.8713569269073448,True,False,False,False,1,1,3,7.778169597588765,8.22113412568147,0.039170239888747245,18,0
20,2003-11-09,Santa Catarina,1700.15,Ensino Fundamental,2,Casado,Comércio,1,0.0273972602739726,0.0120579786544283,-0.9452054794520548,-0.9758840426911431,-1.2994679834823737,-1.458291354745174,-0.782608695652174,-1.0342000118560672,True,False,False,False,1,0,23,7.43905977192945,7.843584373413661,0.03523003824313362,40,20
36,1987-09-27,Paraná,3861.92,Ensino Fundamental,0,Casado,Comércio,1,0.2465753424657534,0.0882337187864709,-0.5068493150684932,-0.8235325624270581,-0.2605437520852269,-0.8367250361533348,-0.0869565217391304,-0.521598197877764,True,False,False,False,1,0,13,8.259178653158546,8.759776794469563,0.0395179047398308,0,36
47,1976-10-24,Amazonas,6081.45,Ensino Médio,0,Casado,Saúde,15,0.3972602739726026,0.166444786797995,-0.2054794520547946,-0.6671104264040099,0.4537166570003113,-0.1985511827350043,0.391304347826087,0.004699745094552,True,False,False,False,2,3,3,8.713162854319739,9.27152160626682,0.039170239888747245,0,705
30,1993-09-26,Amapá,5101.38,Ensino Superior,0,Casado,Saúde,8,0.1643835616438356,0.1319094025382399,-0.6712328767123288,-0.7361811949235202,-0.650140338859157,-0.480347350626271,-0.3478260869565217,-0.2276957733119924,True,False,False,False,3,3,2,8.53746237652406,9.073077674091868,0.0369683624985514,0,240
29,1994-12-18,Ceará,2443.38,Ensino Médio,0,Casado,Comércio,0,0.1506849315068493,0.0382476729042042,-0.6986301369863014,-0.9235046541915914,-0.7150731033214787,-1.244592980280262,-0.391304347826087,-0.8579643132372992,True,False,False,False,2,0,5,7.8015467910203435,8.24722788307608,0.04125622899524858,0,0
48,1976-03-23,Sergipe,10761.24,Ensino Superior,1,Casado,Comércio,12,0.410958904109589,0.3313496873713824,-0.1780821917808219,-0.3373006252572351,0.518649421462633,1.147012795894962,0.4347826086956521,1.1143778528662045,True,False,False,False,3,0,24,9.283798990488313,9.919428159538601,0.034766485108355547,48,576
46,1978-01-02,Pernambuco,10789.48,Ensino Médio,1,Casado,Saúde,21,0.3835616438356164,0.3323447992016552,-0.2328767123287671,-0.3353104015966894,0.3887838925379897,1.15513254630182,0.3478260869565217,1.121074159701227,True,False,False,False,2,3,16,9.28641954289757,9.92241561563213,0.03905435160505273,46,966
44,1979-12-29,Rondônia,6303.77,Ensino Médio,2,Casado,Indústria,3,0.3561643835616438,0.1742788258244205,-0.2876712328767123,-0.6514423483511589,0.2589183636133463,-0.1346282751410706,0.2608695652173913,0.0574165629260775,True,False,False,False,2,2,21,8.749061768748714,9.312128011082457,0.03569359137791169,88,132
56,1967-05-13,Amazonas,13937.67,Ensino Médio,0,Casado,Tecnologia,30,0.5205479452054794,0.4432796828045802,0.0410958904109588,-0.1134406343908395,1.0381115371612064,2.060320826520179,0.782608695652174,1.867577212638568,True,False,False,False,2,4,3,9.542422270867531,10.214794540861364,0.039170239888747245,0,1680
34,1989-05-01,Tocantins,11127.47,Ensino Superior,2,Casado,Saúde,6,0.2191780821917808,0.3442547796377003,-0.5616438356164384,-0.3114904407245994,-0.3904092810098703,1.2523136525346086,-0.1739130434782608,1.2012188037228049,True,False,False,False,3,3,26,9.317261968512954,9.957584594489461,0.0369683624985514,68,204
46,1977-12-24,Distrito Federal,12216.39,Ensino Superior,3,Casado,Saúde,22,0.3835616438356164,0.3826257843905573,-0.2328767123287671,-0.2347484312188853,0.3887838925379897,1.5654070878404116,0.3478260869565217,1.4594249807338904,True,False,False,False,3,3,6,9.410615625625162,10.064127171513542,0.0363889210800788,138,1012
35,1988-04-25,Tocantins,8219.17,Ensino Médio,0,Casado,Saúde,9,0.2328767123287671,0.2417730609414377,-0.5342465753424658,-0.5164538781171245,-0.3254765165475486,0.4161001217886713,-0.1304347826086956,0.511598790681131,True,False,False,False,2,3,26,9.014346169101579,9.612838215595675,0.0369683624985514,0,315
60,1964-02-02,Minas Gerais,4739.76,Ensino Fundamental,1,Casado,Indústria,36,0.5753424657534246,0.1191667559354333,0.1506849315068492,-0.7616664881291334,1.297842595010493,-0.5843227097667811,0.9565217391304348,-0.3134435947596182,True,False,False,False,1,2,12,8.463952739389173,8.9901985102335,0.03673658593116236,60,2160
36,1987-09-05,Mato Grosso do Sul,7769.92,Ensino Médio,2,Casado,Saúde,11,0.2465753424657534,0.2259425372250756,-0.5068493150684932,-0.5481149255498488,-0.2605437520852269,0.2869288091016677,-0.0869565217391304,0.4050720256091054,True,False,False,False,2,3,11,8.958143840470884,9.549036661737002,0.03557770309421718,72,396
34,1990-01-12,Acre,14499.59,Ensino Superior,0,Solteiro,Saúde,16,0.2191780821917808,0.463080434917431,-0.5616438356164384,-0.0738391301651379,-0.3904092810098703,2.221887758128596,-0.1739130434782608,2.000820439860098,False,False,True,False,3,3,0,9.581944617236037,10.260026937768147,0.036620697647467844,0,544
21,2003-04-03,Roraima,2913.21,Ensino Fundamental,2,Casado,Tecnologia,2,0.0410958904109589,0.0548033878906448,-0.9178082191780822,-0.8903932242187104,-1.234535219020052,-1.1095043707316037,-0.7391304347826086,-0.746557590847116,True,False,False,False,1,4,22,7.977354050047341,8.443741009760478,0.037200139065940434,42,42
64,1960-03-12,Rio de Janeiro,4401.9,Ensino Superior,0,Casado,Comércio,0,0.6301369863013698,0.1072613563966239,0.2602739726027396,-0.7854772872067521,1.5575736528597797,-0.6814664375451476,1.1304347826086956,-0.3935574130061059,True,False,False,False,3,0,20,8.39001869371042,8.90692752356374,0.03592536794530073,0,0
23,2000-11-24,Piauí,5183.17,Ensino Médio,0,Casado,Indústria,5,0.0684931506849315,0.1347914916529004,-0.863013698630137,-0.7304170166941991,-1.1046696900954087,-0.4568305522630655,-0.6521739130434783,-0.2083016183531922,True,False,False,False,2,2,17,8.5533650307043,9.091018593010347,0.03743191563332947,0,115
58,1965-04-18,Pernambuco,20538.3,Ensino Superior,0,Casado,Saúde,29,0.547945205479452,0.6758705114254623,0.095890410958904,0.3517410228509245,1.1679770660858495,3.958177346634183,0.8695652173913043,3.4327274882921333,True,False,False,False,3,3,16,9.930095403057612,10.659569198387361,0.03905435160505273,0,1682
24,2000-02-17,Rondônia,4650.45,Ensino Superior,1,Casado,Educação,4,0.0821917808219178,0.1160196795345244,-0.8356164383561644,-0.7679606409309512,-1.039736925633087,-0.6100017079550424,-0.6086956521739131,-0.3346209022467248,True,False,False,False,3,1,21,8.444934277930159,8.968769954988208,0.03569359137791169,24,96
30,1993-05-19,Alagoas,3963.92,Ensino Fundamental,0,Casado,Comércio,3,0.1643835616438356,0.0918279612329238,-0.6712328767123288,-0.8163440775341524,-0.650140338859157,-0.8073973257602923,-0.3478260869565217,-0.4974118204991404,True,False,False,False,1,0,1,8.285240957320632,8.789066392072092,0.03279638428554873,0,90
51,1972-06-27,Maranhão,8590.86,Ensino Superior,0,Solteiro,Comércio,14,0.4520547945205478,0.254870550891654,-0.0958904109589042,-0.490258898216692,0.713447714849598,0.5229708735140635,0.5652173913043478,0.599734424091529,False,False,True,False,3,0,9,9.058570522388706,9.663077817699847,0.0363889210800788,0,714
34,1989-04-28,Amapá,4162.27,Ensino Médio,3,Solteiro,Saúde,3,0.2191780821917808,0.0988173532844328,-0.5616438356164384,-0.8023652934311343,-0.3904092810098703,-0.7503664301087236,-0.1739130434782608,-0.4503788013515916,False,False,True,False,2,3,2,8.334056102166072,8.843955307259298,0.0369683624985514,102,102
18,2005-10-06,Mato Grosso do Sul,4557.42,Ensino Médio,2,Divorciado,Comércio,0,0.0,0.1127415189973331,-1.0,-0.7745169620053336,-1.429333512407017,-0.636750304992932,-0.8695652173913043,-0.3566803011441105,False,True,False,False,2,0,11,8.424731351238407,8.946013133440257,0.03557770309421718,36,0
63,1960-11-24,Sergipe,8395.68,Ensino Superior,0,Casado,Comércio,31,0.6164383561643835,0.2479928622573533,0.2328767123287669,-0.5040142754852933,1.492640888397458,0.466851437097259,1.0869565217391304,0.5534530796134922,True,False,False,False,3,0,24,9.035591668609005,9.636969543571688,0.034766485108355547,0,1953
20,2003-08-16,Paraná,5629.47,Ensino Médio,1,Casado,Indústria,1,0.0273972602739726,0.1505180642396838,-0.9452054794520548,-0.6989638715206323,-1.2994679834823737,-0.3285074429648804,-0.782608695652174,-0.1024743612543718,True,False,False,False,2,2,13,8.635948198999273,9.184251332172575,0.0395179047398308,20,20
21,2002-11-18,Pará,6410.17,Ensino Médio,0,Casado,Indústria,3,0.0410958904109589,0.1780281140234654,-0.9178082191780822,-0.6439437719530692,-1.234535219020052,-0.1040354478291126,-0.7391304347826086,0.0826462742308376,True,False,False,False,2,2,15,8.765797060559727,9.331064864091598,0.03812724533549658,0,63
79,1944-10-08,Piauí,4609.63,Ensino Médio,1,Casado,Educação,16,0.8356164383561643,0.1145812778025224,0.6712328767123286,-0.7708374443949552,2.5315651197946045,-0.621738542643709,1.7826086956521738,-0.3443001956251111,True,False,False,False,2,1,17,8.436119786089654,8.958840406638357,0.03743191563332947,79,1264
31,1992-10-14,Ceará,2858.06,Ensino Fundamental,3,Solteiro,Tecnologia,5,0.1780821917808219,0.0528600303325872,-0.6438356164383562,-0.8942799393348255,-0.5852075743968354,-1.12536146120392,-0.3043478260869565,-0.7596348331258522,False,False,True,False,1,4,5,7.958248178460968,8.42236130416512,0.04125622899524858,93,155
22,2001-10-28,Rio Grande do Sul,4336.68,Ensino Médio,1,Solteiro,Indústria,0,0.0547945205479452,0.1049631554911567,-0.8904109589041096,-0.7900736890176865,-1.1696024545577304,-0.7002189206023458,-0.6956521739130435,-0.4090224672476139,False,False,True,False,2,2,19,8.375094921953151,8.890129603408578,0.0400973461583034,22,0
